name,lat,lng
서울월촌초등학교,37.5402835,126.8764371
서울은정초등학교,37.5112042,126.8673455
서울장수초등학교,37.512878,126.8450848
서울정곡초등학교,37.5769308,126.8189082
서울정목초등학교,37.5370581,126.8703211
서울지향초등학교,37.5127825,126.8371854
서울치현초등학교,37.5755586,126.8146241
서울탑산초등학교,37.5666739,126.8521896
서울화곡초등학교,37.5432297,126.8460664
서울화일초등학교,37.54036019999999,126.847465
유석초등학교,37.5598894,126.8534143
서울교육대학교부설초등학교,37.4899286,127.0158653
서울개원초등학교,37.4812767,127.058657
서울개일초등학교,37.4857406,127.057964
서울개포초등학교,37.4866274,127.0709874
서울구룡초등학교,37.4807232,127.051863
서울논현초등학교,37.5081699,127.0260317
서울대곡초등학교,37.4943322,127.0646926
서울대도초등학교,37.4928283,127.0531484
서울대모초등학교,37.48120670000001,127.086224
서울대왕초등학교,37.4641998,127.1056319
서울대진초등학교,37.4970272,127.0779765
서울대청초등학교,37.4931172,127.0875746
서울대치초등학교,37.4912707,127.0619647
서울대현초등학교,37.5038985,127.0636435
서울도곡초등학교,37.4993211,127.054928
서울도성초등학교,37.5013049,127.0489326
서울매헌초등학교,37.471067,127.042085
서울반원초등학교,37.5102082,127.0039023
서울반포초등학교,37.502792,126.9910688
서울방배초등학교,37.4871653,126.9874257
서울방일초등학교,37.4853425,126.9982024
서울방현초등학교,37.4763718,126.9901785
서울봉은초등학교,37.5201521,127.0609811
서울삼릉초등학교,37.5131023,127.0469142
서울서래초등학교,37.4963529,126.9898009
서울서원초등학교,37.5027958,127.0151377
서울서이초등학교,37.4913032,127.0259307
서울서일초등학교,37.4851056,127.0222041
서울서초초등학교,37.499331,127.0242296
서울세명초등학교,37.4687124,127.0909147
서울수서초등학교,37.4909843,127.1015493
서울신구초등학교,37.5233603,127.0240264
서울신동초등학교,37.51677,127.0175304
서울신중초등학교,37.4801745,127.0098006
서울압구정초등학교,37.5316708,127.031165
서울양재초등학교,37.473765,127.0316178
서울양전초등학교,37.4902924,127.0693775
서울언남초등학교,37.4637538,127.0515483
서울언북초등학교,37.5199257,127.0451
서울언주초등학교,37.4862841,127.0367809
서울역삼초등학교,37.492918,127.0328543
서울영희초등학교,37.4922499,127.0808759
서울왕북초등학교,37.4864123,127.0860392
서울우면초등학교,37.4645759,127.0237457
서울우솔초등학교,37.4570428,127.0193586
서울우암초등학교,37.4721905,127.0239065
서울원명초등학교,37.500647,127.0165694
서울원촌초등학교,37.5061857,127.0124612
서울이수초등학교,37.4780457,126.9845547
서울일원초등학교,37.4898353,127.0762907
서울잠원초등학교,37.5096772,127.0195841
서울청담초등학교,37.5279725,127.0452701
서울포이초등학교,37.47600910000001,127.0528192
서울학동초등학교,37.5125348,127.0397082
계성초등학교,37.5046538,126.9968305
서울강남초등학교,37.50607979999999,126.9535841
