name,lat,lng,label
서울역삼초등학교,37.492917999999996,127.03285430000001,초등학교
서울영희초등학교,37.492249900000004,127.08087590000001,초등학교
서울왕북초등학교,37.4864123,127.0860392,초등학교
서울우면초등학교,37.46457589999999,127.02374569999999,초등학교
서울우솔초등학교,37.457042799999996,127.01935859999999,초등학교
서울우암초등학교,37.4721905,127.0239065,초등학교
서울원명초등학교,37.500647,127.01656940000001,초등학교
서울원촌초등학교,37.5061857,127.01246119999999,초등학교
서울이수초등학교,37.4780457,126.9845547,초등학교
서울일원초등학교,37.489835299999996,127.07629070000002,초등학교
서울잠원초등학교,37.509677200000006,127.0195841,초등학교
서울청담초등학교,37.5279725,127.04527009999998,초등학교
서울포이초등학교,37.47600910000001,127.0528192,초등학교
서울학동초등학교,37.5125348,127.03970819999999,초등학교
계성초등학교,37.50465379999999,126.99683049999999,초등학교
서울강남초등학교,37.50607979999999,126.9535841,초등학교
서울관악초등학교,37.480600200000005,126.9433087,초등학교
서울구암초등학교,37.48945689999999,126.94689050000001,초등학교
서울난곡초등학교,37.4692357,126.91665309999999,초등학교
서울난우초등학교,37.476937899999996,126.9178433,초등학교
서울난향초등학교,37.4624143,126.9180741,초등학교
서울남부초등학교,37.48504129999999,126.9221169,초등학교
서울남사초등학교,37.4822359,126.9785565,초등학교
서울남성초등학교,37.4844848,126.9758314,초등학교
서울노량진초등학교,37.5113579,126.94092909999999,초등학교
서울당곡초등학교,37.490094799999994,126.9298977,초등학교
서울대림초등학교,37.5005994,126.9253563,초등학교
서울동작초등학교,37.4942206,126.97707920000002,초등학교
서울문창초등학교,37.489026700000004,126.9137666,초등학교
서울미성초등학교,37.477976299999995,126.91268059999999,초등학교
서울보라매초등학교,37.495795799999996,126.9160739,초등학교
서울본동초등학교,37.5100908,126.95373629999999,초등학교
서울봉천초등학교,37.48318829999999,126.9582294,초등학교
서울봉현초등학교,37.4910197,126.95561709999998,초등학교
서울사당초등학교,37.4735357,126.97372320000001,초등학교
서울삼성초등학교,37.467816299999996,126.94097620000001,초등학교
서울삼일초등학교,37.4882193,126.975172,초등학교
서울상도초등학교,37.4997141,126.93735579999999,초등학교
서울상현초등학교,37.494985299999996,126.9527374,초등학교
서울신길초등학교,37.51025620000001,126.9265808,초등학교
서울신남성초등학교,37.4886163,126.96510729999999,초등학교
서울신림초등학교,37.4771503,126.92729990000001,초등학교
서울신봉초등학교,37.485474700000005,126.9492175,초등학교
서울신상도초등학교,37.5004006,126.94408090000002,초등학교
